nb_users,latency
50,771.1811230182648
50,721.4733507633209
50,708.3527269363403
50,830.5207672119141
50,424.3302958011627
50,799.1044735908508
50,784.525723695755
50,652.415812253952
50,576.4374232292175
50,708.222672700882
50,548.0237581729889
50,699.714028596878
50,558.3499708175659
50,776.8867347240448
50,631.1018674373627
50,793.6111071109772
50,733.683244228363
50,726.1551945209503
50,774.2501795291901
50,646.8117673397064
50,693.9595947265625
50,665.5352056026459
50,767.5838077068329
50,506.5983986854553
50,837.9583876132965
50,869.9267966747284
50,427.8630881309509
50,604.0945439338684
50,462.8289978504181
50,731.7622759342194
50,674.8011257648468
50,677.0060472488403
50,439.0318458080292
50,752.3339750766754
50,857.7297761440277
50,843.6311025619507
50,788.4299602508545
50,438.93582105636597
50,933.2817149162292
50,400.3872263431549
50,327.5217430591583
50,829.6653146743774
50,887.8974635601044
50,567.7178328037262
50,883.3632302284241
50,434.34531021118164
50,606.9168179035187
50,641.5847556591034
50,569.7976939678192
50,277.8432855606079
50,820.977025270462
50,378.08854246139526
50,806.994021654129
50,892.1490406990051
50,837.9151453971863
50,820.3502962589264
50,938.9852268695831
50,888.0399844646454
50,881.1042711734772
50,614.5782108306885
50,430.1100585460663
50,666.5902264118195
50,315.0603766441345
50,198.580748796463
50,670.1952314376831
50,546.6611835956573
50,814.6836912631989
50,649.0047764778137
50,791.4681704044342
50,687.4614353179932
50,995.9001543521881
50,678.1023106575012
50,1026.1821727752686
50,635.362312078476
50,839.0788156986237
50,1005.5761516094208
50,187.9845688343048
50,840.5755145549774
50,550.4045464992523
50,215.69949507713318
50,732.1579530239105
50,823.7872803211212
50,580.4449105262756
50,847.0707681179047
50,759.7055189609528
50,888.074324131012
50,653.2730598449707
50,852.3002197742462
50,788.613513469696
50,1065.9582369327545
50,743.0857615470886
50,185.40443921089172
50,588.3691539764404
50,454.2646813392639
50,944.780647277832
50,1058.3550655841827
50,800.2367079257965
50,1016.2347366809845
50,736.1533875465393
50,807.8017385005951
50,756.2454354763031
50,982.090229511261
50,913.5477814674377
50,1035.8591916561127
50,790.9487771987915
50,588.1516604423523
50,1007.5983345508575
50,874.2751414775848
50,1063.7018976211548
50,529.5857126712799
50,993.3294503688812
50,809.9829158782959
50,944.1867098808289
50,516.0882935523987
50,969.6627142429352
50,772.808835029602
50,507.14262294769287
50,814.9035184383392
50,1071.1158046722412
50,1073.4768266677856
50,428.2361364364624
50,732.9831762313843
50,623.960303068161
50,699.2762303352356
50,576.1681771278381
50,489.59851145744324
50,655.4131665229797
50,511.51212215423584
50,808.579950094223
