model,nb_users,agent_id,run_id,percent
gemma3:12b,75,61,6,100
qwen3:14b,100,68,7,0
qwen3:14b,75,20,9,0
qwen3:14b,25,0,6,0
qwen3:14b,25,11,5,100
qwen3:14b,50,47,2,100
gemma3:12b,50,32,0,0
gemma3:12b,25,18,3,100
qwen3:14b,75,74,5,100
qwen3:14b,100,10,3,100
gemma3:12b,50,47,2,0
gemma3:12b,75,63,2,0
ministral-3:14b,25,11,5,0
gemma3:12b,75,2,1,0
gemma3:12b,50,25,5,0
qwen3:14b,50,12,9,100
gemma3:12b,100,86,5,0
gemma3:12b,100,93,3,0
qwen3:14b,75,57,7,100
gemma3:12b,75,7,9,0
ministral-3:14b,75,32,3,0
qwen3:14b,100,73,5,100
gemma3:12b,25,18,9,100
qwen3:14b,75,49,5,100
ministral-3:14b,75,54,2,100
ministral-3:14b,50,47,5,100
gemma3:12b,50,22,2,0
ministral-3:14b,50,48,7,100
qwen3:14b,75,14,6,100
gemma3:12b,75,64,2,0
qwen3:14b,75,71,6,100
qwen3:14b,25,14,5,100
gemma3:12b,100,75,0,100
gemma3:12b,75,31,8,0
gemma3:12b,100,7,0,100
gemma3:12b,100,40,0,100
qwen3:14b,100,35,4,0
gemma3:12b,25,6,2,100
qwen3:14b,75,30,3,100
ministral-3:14b,100,3,1,0
ministral-3:14b,100,67,1,0
gemma3:12b,100,21,2,0
ministral-3:14b,50,13,0,0
qwen3:14b,10,4,6,0
qwen3:14b,100,7,0,100
qwen3:14b,75,18,0,100
gemma3:12b,100,55,6,0
qwen3:14b,100,2,9,100
gemma3:12b,75,54,4,100
gemma3:12b,100,58,7,0
gemma3:12b,50,7,4,0
gemma3:12b,50,40,4,0
gemma3:12b,100,87,8,0
gemma3:12b,100,49,7,0
gemma3:12b,10,3,0,100
gemma3:12b,100,22,9,0
qwen3:14b,75,9,1,100
ministral-3:14b,75,19,0,0
qwen3:14b,25,15,5,100
ministral-3:14b,10,9,2,0
gemma3:12b,50,26,9,100
ministral-3:14b,50,22,5,0
qwen3:14b,50,34,0,100
ministral-3:14b,100,8,1,0
gemma3:12b,100,71,3,0
ministral-3:14b,75,5,9,0
ministral-3:14b,100,62,8,0
gemma3:12b,100,97,2,100
qwen3:14b,75,68,4,100
gemma3:12b,100,96,4,0
ministral-3:14b,100,27,9,0
gemma3:12b,100,98,7,0
ministral-3:14b,50,42,2,0
gemma3:12b,100,85,6,0
gemma3:12b,100,99,1,0
qwen3:14b,100,73,9,0
qwen3:14b,100,32,8,0
ministral-3:14b,100,3,7,0
gemma3:12b,1,0,9,0
gemma3:12b,75,33,9,0
ministral-3:14b,100,82,4,0
gemma3:12b,100,11,0,100
gemma3:12b,75,47,1,0
ministral-3:14b,75,61,5,0
qwen3:14b,100,81,1,0
gemma3:12b,75,47,7,0
gemma3:12b,100,97,6,100
qwen3:14b,100,29,5,0
gemma3:12b,100,23,7,0
gemma3:12b,75,9,6,0
qwen3:14b,100,41,9,0
qwen3:14b,50,28,6,100
ministral-3:14b,100,76,8,0
qwen3:14b,100,47,1,0
ministral-3:14b,75,6,6,0
qwen3:14b,75,64,2,0
ministral-3:14b,75,26,0,0
ministral-3:14b,75,51,8,0
qwen3:14b,100,34,8,100
qwen3:14b,75,43,2,0
ministral-3:14b,100,55,0,0
qwen3:14b,100,74,8,0
gemma3:12b,100,30,8,0
qwen3:14b,100,62,8,100
qwen3:14b,25,19,2,100
gemma3:12b,100,12,4,100
gemma3:12b,50,0,1,0
qwen3:14b,25,13,1,100
gemma3:12b,100,0,0,100
gemma3:12b,75,54,7,0
gemma3:12b,100,73,9,100
gemma3:12b,100,65,9,0
qwen3:14b,50,23,7,100
gemma3:12b,100,99,6,0
qwen3:14b,25,5,5,0
ministral-3:14b,75,35,0,100
qwen3:14b,100,81,9,100
ministral-3:14b,100,64,7,0
qwen3:14b,100,83,8,0
ministral-3:14b,75,32,2,100
ministral-3:14b,100,71,9,0
ministral-3:14b,75,1,4,0
gemma3:12b,100,54,9,100
gemma3:12b,50,5,8,0
ministral-3:14b,100,88,5,0
qwen3:14b,50,1,1,0
qwen3:14b,100,57,9,0
ministral-3:14b,100,79,8,100
qwen3:14b,100,46,9,0
gemma3:12b,25,16,2,100
ministral-3:14b,75,26,7,0
qwen3:14b,100,10,6,100
qwen3:14b,75,1,7,0
qwen3:14b,75,32,4,100
ministral-3:14b,75,0,6,100
qwen3:14b,75,33,2,100
ministral-3:14b,50,13,1,0
gemma3:12b,100,70,5,100
qwen3:14b,100,37,0,100
gemma3:12b,100,80,3,0
gemma3:12b,25,16,5,100
qwen3:14b,75,11,3,100
ministral-3:14b,75,66,6,0
qwen3:14b,100,80,6,100
ministral-3:14b,100,30,8,0
gemma3:12b,100,59,5,0
qwen3:14b,75,21,9,0
gemma3:12b,100,13,5,100
ministral-3:14b,75,22,1,100
ministral-3:14b,50,23,4,0
ministral-3:14b,100,29,6,100
qwen3:14b,75,23,3,0
gemma3:12b,50,0,4,0
ministral-3:14b,100,26,3,0
ministral-3:14b,75,43,0,0
qwen3:14b,100,92,3,0
gemma3:12b,75,49,2,0
qwen3:14b,100,92,1,0
ministral-3:14b,50,15,6,0
qwen3:14b,50,38,7,100
gemma3:12b,50,25,3,0
gemma3:12b,100,88,9,100
gemma3:12b,75,18,8,0
gemma3:12b,25,17,4,100
gemma3:12b,75,4,2,0
gemma3:12b,100,8,2,0
ministral-3:14b,50,42,0,0
gemma3:12b,50,29,1,0
qwen3:14b,50,46,4,0
gemma3:12b,100,26,7,0
gemma3:12b,100,44,0,100
gemma3:12b,100,34,8,0
gemma3:12b,50,41,4,0
ministral-3:14b,100,82,5,0
qwen3:14b,75,17,9,100
ministral-3:14b,50,9,7,100
ministral-3:14b,75,10,5,0
ministral-3:14b,50,2,5,0
gemma3:12b,75,68,5,0
qwen3:14b,50,37,3,100
ministral-3:14b,100,32,5,0
qwen3:14b,100,39,2,0
ministral-3:14b,50,36,1,0
ministral-3:14b,75,44,0,100
ministral-3:14b,75,58,9,0
ministral-3:14b,50,14,8,0
gemma3:12b,10,6,2,100
gemma3:12b,75,71,2,0
gemma3:12b,100,35,6,100
ministral-3:14b,100,77,1,0
gemma3:12b,50,18,3,0
gemma3:12b,25,5,1,0
gemma3:12b,100,75,7,0
ministral-3:14b,75,72,1,0
ministral-3:14b,25,18,1,100
qwen3:14b,100,79,1,0
qwen3:14b,100,74,4,100
gemma3:12b,25,24,2,100
ministral-3:14b,50,15,2,0
ministral-3:14b,25,18,2,0
qwen3:14b,75,62,4,0
gemma3:12b,10,0,5,0
ministral-3:14b,50,25,8,0
ministral-3:14b,75,41,6,0
ministral-3:14b,50,45,2,0
gemma3:12b,100,9,1,100
gemma3:12b,100,36,6,0
qwen3:14b,50,4,1,0
ministral-3:14b,75,31,1,0
gemma3:12b,100,88,6,0
ministral-3:14b,100,7,5,0
gemma3:12b,75,17,8,0
ministral-3:14b,100,23,5,100
qwen3:14b,25,13,6,0
qwen3:14b,25,22,4,100
ministral-3:14b,25,12,4,0
qwen3:14b,100,70,8,100
ministral-3:14b,75,49,6,0
ministral-3:14b,75,46,0,0
ministral-3:14b,75,45,4,100
gemma3:12b,100,68,7,0
qwen3:14b,50,2,1,0
ministral-3:14b,1,0,6,100
ministral-3:14b,75,44,6,100
gemma3:12b,25,7,4,100
gemma3:12b,75,21,6,0
qwen3:14b,75,12,3,100
ministral-3:14b,100,73,4,100
ministral-3:14b,50,26,0,0
gemma3:12b,75,41,5,100
qwen3:14b,100,99,6,0
gemma3:12b,50,11,2,0
qwen3:14b,75,10,5,0
qwen3:14b,75,13,1,0
qwen3:14b,100,13,4,100
qwen3:14b,100,16,9,0
qwen3:14b,100,66,7,100
ministral-3:14b,50,18,8,0
qwen3:14b,75,48,2,0
ministral-3:14b,100,40,9,0
ministral-3:14b,50,19,5,0
ministral-3:14b,50,35,5,0
qwen3:14b,75,62,1,0
ministral-3:14b,75,14,5,0
ministral-3:14b,25,18,8,0
gemma3:12b,25,12,2,100
ministral-3:14b,50,21,7,0
gemma3:12b,75,14,8,0
gemma3:12b,10,9,7,0
gemma3:12b,50,18,5,0
gemma3:12b,100,75,2,0
ministral-3:14b,10,1,0,0
gemma3:12b,50,25,9,100
qwen3:14b,75,1,8,0
qwen3:14b,75,21,6,100
gemma3:12b,10,2,2,0
qwen3:14b,100,1,5,100
gemma3:12b,75,16,4,0
ministral-3:14b,100,75,7,0
ministral-3:14b,100,10,9,0
gemma3:12b,75,53,8,0
ministral-3:14b,100,52,9,0
qwen3:14b,75,23,7,0
ministral-3:14b,100,45,6,0
ministral-3:14b,100,56,8,0
ministral-3:14b,50,30,5,0
gemma3:12b,75,5,9,0
ministral-3:14b,75,29,9,100
ministral-3:14b,75,28,8,0
qwen3:14b,100,64,6,0
qwen3:14b,25,1,4,0
gemma3:12b,75,14,9,0
ministral-3:14b,75,3,2,100
gemma3:12b,100,93,5,0
ministral-3:14b,50,34,3,0
ministral-3:14b,10,3,7,100
gemma3:12b,100,61,8,100
qwen3:14b,75,27,5,0
qwen3:14b,100,93,4,0
qwen3:14b,50,12,1,100
gemma3:12b,50,4,5,0
qwen3:14b,100,51,0,0
ministral-3:14b,75,36,1,0
ministral-3:14b,100,45,4,100
ministral-3:14b,75,27,7,0
gemma3:12b,100,66,9,0
ministral-3:14b,100,46,7,0
gemma3:12b,100,54,1,100
gemma3:12b,50,18,7,0
ministral-3:14b,100,21,1,0
ministral-3:14b,50,14,3,0
gemma3:12b,25,2,1,0
qwen3:14b,75,41,9,100
qwen3:14b,75,54,2,0
qwen3:14b,50,18,2,100
gemma3:12b,100,63,2,0
gemma3:12b,50,36,4,0
gemma3:12b,100,48,6,0
gemma3:12b,75,43,5,0
gemma3:12b,75,29,4,100
gemma3:12b,100,45,1,0
ministral-3:14b,75,7,5,0
ministral-3:14b,25,8,9,0
qwen3:14b,100,92,8,0
ministral-3:14b,50,2,8,0
qwen3:14b,75,39,7,0
qwen3:14b,75,69,6,0
qwen3:14b,75,56,3,100
gemma3:12b,50,5,5,0
gemma3:12b,100,3,8,0
ministral-3:14b,50,3,7,100
gemma3:12b,25,0,5,100
ministral-3:14b,100,49,4,0
gemma3:12b,50,38,7,100
ministral-3:14b,100,17,7,0
qwen3:14b,1,0,3,100
ministral-3:14b,100,27,5,0
gemma3:12b,100,18,3,0
gemma3:12b,100,31,0,100
qwen3:14b,100,45,0,100
ministral-3:14b,75,71,7,0
qwen3:14b,100,68,6,0
ministral-3:14b,100,42,8,0
gemma3:12b,100,38,7,0
qwen3:14b,100,2,8,100
gemma3:12b,75,45,6,0
qwen3:14b,100,82,4,100
qwen3:14b,75,0,2,100
qwen3:14b,100,7,2,100
ministral-3:14b,75,18,9,0
ministral-3:14b,100,64,6,0
qwen3:14b,100,34,7,0
qwen3:14b,50,39,6,0
ministral-3:14b,75,41,9,100
gemma3:12b,100,23,3,100
gemma3:12b,100,56,8,100
gemma3:12b,25,20,9,100
ministral-3:14b,75,11,6,0
qwen3:14b,50,19,4,0
gemma3:12b,100,55,0,0
ministral-3:14b,100,99,6,0
qwen3:14b,100,93,7,0
qwen3:14b,75,34,8,0
gemma3:12b,10,7,2,0
qwen3:14b,100,10,4,0
gemma3:12b,100,81,1,0
qwen3:14b,100,98,0,100
qwen3:14b,100,43,2,100
gemma3:12b,100,1,3,100
ministral-3:14b,75,15,8,0
qwen3:14b,100,90,0,100
ministral-3:14b,100,78,0,100
gemma3:12b,50,39,5,0
ministral-3:14b,10,3,4,0
gemma3:12b,75,7,6,0
ministral-3:14b,100,16,0,0
ministral-3:14b,100,15,1,0
qwen3:14b,75,68,3,100
qwen3:14b,50,20,4,0
qwen3:14b,75,45,0,100
qwen3:14b,50,33,3,100
ministral-3:14b,75,61,0,0
gemma3:12b,50,35,0,100
qwen3:14b,100,75,9,0
gemma3:12b,100,4,9,0
ministral-3:14b,75,34,1,100
gemma3:12b,100,58,0,100
ministral-3:14b,75,52,3,0
ministral-3:14b,100,11,2,100
qwen3:14b,75,71,2,0
ministral-3:14b,75,67,2,0
gemma3:12b,75,54,1,100
gemma3:12b,50,36,9,100
gemma3:12b,75,44,9,0
qwen3:14b,75,55,7,100
gemma3:12b,75,13,5,0
ministral-3:14b,10,9,5,0
gemma3:12b,100,76,4,0
gemma3:12b,75,63,4,100
qwen3:14b,75,67,3,100
ministral-3:14b,50,42,9,0
gemma3:12b,25,19,9,100
gemma3:12b,100,66,4,0
gemma3:12b,10,5,8,0
ministral-3:14b,10,3,0,0
qwen3:14b,25,8,3,100
qwen3:14b,75,63,4,100
ministral-3:14b,50,29,3,0
qwen3:14b,100,8,9,0
gemma3:12b,25,11,1,0
qwen3:14b,50,41,8,0
qwen3:14b,75,35,0,0
gemma3:12b,100,12,7,0
gemma3:12b,25,0,7,0
ministral-3:14b,75,39,0,0
ministral-3:14b,10,4,1,0
ministral-3:14b,50,44,0,0
qwen3:14b,75,62,6,100
ministral-3:14b,100,41,8,0
ministral-3:14b,100,57,3,0
ministral-3:14b,75,48,0,0
qwen3:14b,25,3,3,100
gemma3:12b,75,56,8,0
qwen3:14b,100,83,5,100
qwen3:14b,10,9,9,0
gemma3:12b,75,52,7,0
ministral-3:14b,75,54,4,100
gemma3:12b,50,47,0,0
qwen3:14b,75,2,1,100
gemma3:12b,75,40,6,0
ministral-3:14b,50,16,6,0
qwen3:14b,100,60,9,100
qwen3:14b,100,32,6,100
ministral-3:14b,100,64,8,0
gemma3:12b,100,91,6,0
qwen3:14b,100,52,8,100
qwen3:14b,75,58,9,0
gemma3:12b,75,10,0,0
qwen3:14b,75,27,1,0
ministral-3:14b,75,28,4,0
qwen3:14b,75,27,6,100
ministral-3:14b,50,15,7,0
gemma3:12b,75,49,7,0
gemma3:12b,100,89,9,0
gemma3:12b,100,88,1,0
qwen3:14b,50,11,4,0
gemma3:12b,50,19,2,0
qwen3:14b,50,4,8,100
ministral-3:14b,100,38,6,0
ministral-3:14b,75,59,3,0
gemma3:12b,100,86,7,0
gemma3:12b,100,66,6,0
ministral-3:14b,75,74,8,0
gemma3:12b,75,60,3,0
ministral-3:14b,100,21,3,0
ministral-3:14b,50,2,3,0
gemma3:12b,10,7,0,0
gemma3:12b,75,20,0,0
qwen3:14b,25,9,3,100
ministral-3:14b,100,70,9,0
ministral-3:14b,75,62,7,0
ministral-3:14b,100,2,1,0
qwen3:14b,50,3,7,100
qwen3:14b,100,51,9,0
ministral-3:14b,75,65,0,100
qwen3:14b,100,59,4,100
gemma3:12b,100,42,3,0
gemma3:12b,75,15,5,100
qwen3:14b,25,18,0,100
qwen3:14b,75,51,6,100
gemma3:12b,25,24,8,0
gemma3:12b,100,90,6,0
qwen3:14b,75,16,5,100
gemma3:12b,100,31,4,0
ministral-3:14b,100,48,3,0
ministral-3:14b,50,30,6,0
gemma3:12b,100,30,5,100
gemma3:12b,100,26,4,0
ministral-3:14b,75,14,6,0
qwen3:14b,75,28,2,0
gemma3:12b,25,22,2,100
qwen3:14b,25,10,7,100
qwen3:14b,25,5,8,0
gemma3:12b,100,45,4,0
ministral-3:14b,75,46,9,100
qwen3:14b,50,2,5,0
ministral-3:14b,75,50,4,0
gemma3:12b,50,47,1,0
ministral-3:14b,100,17,2,0
ministral-3:14b,25,11,7,100
ministral-3:14b,100,89,1,0
qwen3:14b,100,19,7,0
ministral-3:14b,75,52,5,0
gemma3:12b,75,47,2,0
qwen3:14b,50,13,1,0
qwen3:14b,100,5,7,0
gemma3:12b,100,51,9,0
ministral-3:14b,100,10,1,0
gemma3:12b,100,92,9,100
gemma3:12b,25,13,6,100
gemma3:12b,75,33,8,0
qwen3:14b,25,17,9,100
qwen3:14b,75,16,9,100
qwen3:14b,10,8,7,0
qwen3:14b,100,36,3,100
qwen3:14b,1,0,2,0
ministral-3:14b,75,55,8,0
gemma3:12b,100,76,6,100
ministral-3:14b,100,35,6,0
qwen3:14b,100,95,2,100
gemma3:12b,75,72,0,0
qwen3:14b,10,0,4,0
qwen3:14b,75,43,5,100
ministral-3:14b,50,5,6,0
gemma3:12b,25,1,2,100
qwen3:14b,25,21,6,100
ministral-3:14b,75,5,2,0
ministral-3:14b,50,38,3,0
qwen3:14b,100,21,3,0
qwen3:14b,75,11,5,100
ministral-3:14b,100,30,7,0
gemma3:12b,75,36,7,0
qwen3:14b,100,55,1,100
ministral-3:14b,10,2,8,100
ministral-3:14b,50,9,4,0
gemma3:12b,75,57,7,0
qwen3:14b,100,33,8,100
qwen3:14b,50,32,8,0
ministral-3:14b,10,3,3,0
ministral-3:14b,25,17,1,100
ministral-3:14b,75,71,6,0
gemma3:12b,75,29,1,0
gemma3:12b,50,9,8,100
ministral-3:14b,75,3,6,0
ministral-3:14b,75,21,7,0
ministral-3:14b,25,23,0,0
qwen3:14b,100,81,3,100
qwen3:14b,100,4,8,100
ministral-3:14b,100,91,1,0
gemma3:12b,75,26,8,0
gemma3:12b,75,10,8,0
gemma3:12b,100,13,3,0
ministral-3:14b,100,88,8,0
qwen3:14b,25,12,9,100
ministral-3:14b,75,54,9,100
ministral-3:14b,100,70,7,0
qwen3:14b,75,68,9,0
qwen3:14b,75,49,4,0
gemma3:12b,100,36,5,100
gemma3:12b,50,35,5,0
gemma3:12b,50,8,8,0
ministral-3:14b,100,65,1,0
gemma3:12b,75,68,1,0
gemma3:12b,25,9,2,100
qwen3:14b,100,5,0,0
gemma3:12b,100,14,8,0
qwen3:14b,100,55,4,0
gemma3:12b,100,14,0,100
gemma3:12b,10,6,7,0
ministral-3:14b,75,20,6,0
gemma3:12b,50,28,8,0
ministral-3:14b,75,68,9,0
gemma3:12b,100,30,9,0
qwen3:14b,50,25,7,100
qwen3:14b,100,37,4,0
gemma3:12b,100,77,3,0
qwen3:14b,75,60,0,100
qwen3:14b,100,59,8,100
gemma3:12b,100,43,8,100
qwen3:14b,50,38,3,100
qwen3:14b,75,22,9,100
ministral-3:14b,25,4,7,100
gemma3:12b,75,17,2,0
qwen3:14b,75,48,1,0
gemma3:12b,75,64,3,0
qwen3:14b,50,43,3,100
gemma3:12b,10,5,5,0
qwen3:14b,75,24,0,100
ministral-3:14b,50,4,2,0
qwen3:14b,50,47,5,100
qwen3:14b,100,24,3,0
ministral-3:14b,50,47,2,0
qwen3:14b,10,4,2,0
ministral-3:14b,100,4,5,0
qwen3:14b,75,4,2,0
qwen3:14b,50,29,4,0
gemma3:12b,25,2,4,100
ministral-3:14b,50,37,2,0
ministral-3:14b,25,3,1,0
ministral-3:14b,75,13,1,0
ministral-3:14b,75,38,0,0
gemma3:12b,50,20,0,0
gemma3:12b,100,7,7,0
gemma3:12b,75,58,2,100
qwen3:14b,100,77,3,0
qwen3:14b,50,5,0,100
qwen3:14b,25,1,8,0
gemma3:12b,50,12,4,0
qwen3:14b,100,86,1,0
gemma3:12b,100,46,3,0
ministral-3:14b,25,11,6,0
gemma3:12b,25,24,6,0
ministral-3:14b,75,39,9,100
qwen3:14b,100,18,7,0
qwen3:14b,75,47,7,0
ministral-3:14b,100,58,8,0
qwen3:14b,50,45,3,100
qwen3:14b,100,86,8,100
ministral-3:14b,10,0,2,0
ministral-3:14b,50,35,4,0
ministral-3:14b,100,53,9,0
gemma3:12b,50,2,9,100
qwen3:14b,25,6,0,100
qwen3:14b,25,9,6,0
gemma3:12b,75,63,6,0
ministral-3:14b,100,16,1,0
gemma3:12b,75,1,7,0
qwen3:14b,50,4,3,100
ministral-3:14b,25,8,4,100
ministral-3:14b,75,30,2,0
ministral-3:14b,100,14,4,0
qwen3:14b,10,8,5,0
gemma3:12b,75,12,6,0
ministral-3:14b,75,42,2,0
ministral-3:14b,75,62,1,0
qwen3:14b,75,18,1,0
gemma3:12b,100,6,9,0
ministral-3:14b,75,15,2,0
ministral-3:14b,50,37,5,0
ministral-3:14b,100,16,6,0
gemma3:12b,100,81,0,100
qwen3:14b,100,93,3,0
qwen3:14b,50,30,8,0
gemma3:12b,50,42,8,0
ministral-3:14b,100,36,8,100
gemma3:12b,75,58,8,0
gemma3:12b,100,91,9,100
qwen3:14b,100,1,6,100
qwen3:14b,100,66,0,100
ministral-3:14b,100,72,1,0
ministral-3:14b,100,25,9,0
ministral-3:14b,75,18,0,0
ministral-3:14b,100,40,0,0
gemma3:12b,50,11,0,0
qwen3:14b,75,42,2,0
gemma3:12b,75,38,5,100
gemma3:12b,75,62,6,0
ministral-3:14b,100,79,6,0
gemma3:12b,75,20,8,0
qwen3:14b,100,99,5,0
ministral-3:14b,75,39,4,0
qwen3:14b,100,87,0,100
gemma3:12b,75,40,4,0
gemma3:12b,10,3,6,0
gemma3:12b,75,30,6,0
gemma3:12b,50,26,0,100
qwen3:14b,25,15,7,100
qwen3:14b,100,34,4,100
ministral-3:14b,25,22,9,100
qwen3:14b,50,43,5,0
ministral-3:14b,100,70,2,100
ministral-3:14b,100,74,8,0
qwen3:14b,100,81,7,100
qwen3:14b,75,39,4,100
qwen3:14b,100,3,3,100
ministral-3:14b,100,61,0,0
ministral-3:14b,100,70,3,0
qwen3:14b,75,49,1,0
gemma3:12b,25,15,5,100
gemma3:12b,75,0,2,0
ministral-3:14b,100,89,7,0
ministral-3:14b,50,48,6,0
qwen3:14b,25,23,2,100
gemma3:12b,100,72,1,0
qwen3:14b,50,6,6,0
ministral-3:14b,50,19,1,0
gemma3:12b,100,42,1,100
gemma3:12b,100,82,0,0
gemma3:12b,100,66,2,100
ministral-3:14b,25,6,8,0
gemma3:12b,50,1,7,0
qwen3:14b,100,32,2,100
gemma3:12b,50,6,8,0
qwen3:14b,100,44,0,0
qwen3:14b,75,69,7,0
qwen3:14b,100,23,4,100
gemma3:12b,75,66,7,0
gemma3:12b,50,49,6,0
qwen3:14b,100,99,9,0
ministral-3:14b,50,35,1,0
ministral-3:14b,100,61,5,100
gemma3:12b,100,3,1,100
gemma3:12b,100,75,1,100
qwen3:14b,75,14,5,0
gemma3:12b,75,37,7,0
ministral-3:14b,50,32,2,100
qwen3:14b,50,42,0,100
ministral-3:14b,50,43,4,0
ministral-3:14b,75,57,5,0
gemma3:12b,25,16,4,100
qwen3:14b,75,16,6,0
gemma3:12b,75,56,2,0
ministral-3:14b,50,46,5,0
gemma3:12b,100,92,2,0
gemma3:12b,100,67,0,100
ministral-3:14b,75,57,8,0
qwen3:14b,50,27,1,0
gemma3:12b,75,17,6,0
qwen3:14b,100,3,9,100
qwen3:14b,75,69,2,0
qwen3:14b,100,47,4,100
gemma3:12b,100,38,1,100
gemma3:12b,75,27,6,0
gemma3:12b,75,26,7,0
gemma3:12b,100,38,2,0
gemma3:12b,100,76,1,0
ministral-3:14b,100,53,0,0
qwen3:14b,75,70,4,0
gemma3:12b,75,65,0,0
ministral-3:14b,100,65,6,0
gemma3:12b,100,78,9,0
ministral-3:14b,50,36,9,0
ministral-3:14b,50,21,1,0
qwen3:14b,75,43,3,100
gemma3:12b,50,27,5,0
gemma3:12b,25,22,4,100
qwen3:14b,75,9,0,0
gemma3:12b,75,19,7,0
ministral-3:14b,10,9,9,0
ministral-3:14b,75,2,9,0
gemma3:12b,100,99,9,100
qwen3:14b,100,80,7,0
gemma3:12b,100,90,3,0
gemma3:12b,100,16,3,0
gemma3:12b,25,23,1,0
qwen3:14b,50,39,3,100
ministral-3:14b,25,19,2,0
ministral-3:14b,75,4,1,0
qwen3:14b,25,22,3,100
gemma3:12b,50,18,8,100
gemma3:12b,100,41,3,100
ministral-3:14b,50,26,4,100
ministral-3:14b,50,24,8,0
gemma3:12b,75,64,5,0
qwen3:14b,1,0,9,0
gemma3:12b,100,80,0,100
qwen3:14b,100,25,4,0
ministral-3:14b,75,42,6,0
ministral-3:14b,75,54,1,0
qwen3:14b,75,43,0,0
ministral-3:14b,100,0,3,0
qwen3:14b,50,20,5,0
gemma3:12b,10,7,1,0
ministral-3:14b,50,5,9,0
ministral-3:14b,25,15,6,0
qwen3:14b,50,18,7,100
gemma3:12b,50,39,2,0
gemma3:12b,50,17,4,0
gemma3:12b,50,17,6,100
qwen3:14b,50,25,0,100
ministral-3:14b,100,18,1,100
gemma3:12b,25,16,0,0
ministral-3:14b,75,69,2,0
qwen3:14b,100,64,3,0
gemma3:12b,75,30,8,0
ministral-3:14b,50,45,5,0
ministral-3:14b,100,74,7,0
gemma3:12b,100,90,5,0
qwen3:14b,50,0,5,100
ministral-3:14b,100,84,4,0
ministral-3:14b,100,36,2,0
ministral-3:14b,100,92,6,0
gemma3:12b,25,9,7,0
gemma3:12b,75,12,9,0
qwen3:14b,75,43,9,100
ministral-3:14b,10,8,6,0
ministral-3:14b,75,1,2,100
ministral-3:14b,75,69,8,0
gemma3:12b,50,47,4,0
ministral-3:14b,100,40,5,100
ministral-3:14b,100,63,7,0
gemma3:12b,25,23,8,0
ministral-3:14b,75,25,6,0
gemma3:12b,75,22,9,0
qwen3:14b,100,59,1,0
gemma3:12b,75,63,8,0
gemma3:12b,50,29,9,100
ministral-3:14b,50,23,5,0
gemma3:12b,100,81,4,0
qwen3:14b,100,60,1,0
ministral-3:14b,100,29,1,0
gemma3:12b,50,22,7,0
ministral-3:14b,50,48,3,100
ministral-3:14b,75,30,3,100
gemma3:12b,100,1,2,0
qwen3:14b,25,14,1,0
qwen3:14b,75,32,0,0
gemma3:12b,25,1,1,0
qwen3:14b,100,62,4,100
qwen3:14b,100,8,6,100
gemma3:12b,75,70,2,0
ministral-3:14b,100,54,6,0
gemma3:12b,100,32,9,0
ministral-3:14b,100,24,7,100
gemma3:12b,100,30,6,0
gemma3:12b,100,70,2,0
ministral-3:14b,50,39,0,0
gemma3:12b,50,29,3,0
ministral-3:14b,50,13,3,100
qwen3:14b,75,47,1,0
qwen3:14b,10,1,4,0
gemma3:12b,100,87,6,0
gemma3:12b,75,11,0,0
qwen3:14b,50,7,0,100
gemma3:12b,100,37,0,100
ministral-3:14b,100,24,3,0
ministral-3:14b,75,25,5,0
gemma3:12b,10,9,3,0
gemma3:12b,25,13,9,100
ministral-3:14b,75,11,7,0
ministral-3:14b,50,10,4,0
qwen3:14b,100,56,9,0
qwen3:14b,25,5,1,0
ministral-3:14b,75,27,0,0
ministral-3:14b,25,16,3,0
ministral-3:14b,100,98,8,0
qwen3:14b,50,3,5,0
gemma3:12b,75,68,0,0
ministral-3:14b,25,9,2,0
ministral-3:14b,50,4,4,100
qwen3:14b,100,77,6,100
gemma3:12b,50,11,3,0
gemma3:12b,100,25,3,0
gemma3:12b,75,42,5,100
ministral-3:14b,50,8,5,100
ministral-3:14b,100,74,4,0
qwen3:14b,50,0,3,100
qwen3:14b,75,61,5,0
gemma3:12b,75,64,8,0
qwen3:14b,100,64,7,0
qwen3:14b,75,14,1,100
ministral-3:14b,100,2,4,0
ministral-3:14b,50,1,1,0
gemma3:12b,25,6,6,0
ministral-3:14b,100,87,4,100
gemma3:12b,75,20,6,0
qwen3:14b,100,84,5,0
ministral-3:14b,100,57,8,0
qwen3:14b,75,11,9,100
ministral-3:14b,10,6,8,0
gemma3:12b,25,23,2,100
gemma3:12b,75,36,2,0
gemma3:12b,75,7,4,0
qwen3:14b,100,2,5,100
qwen3:14b,75,38,8,100
gemma3:12b,50,4,8,0
qwen3:14b,50,16,9,0
ministral-3:14b,50,33,2,0
gemma3:12b,100,32,1,100
qwen3:14b,10,5,4,0
ministral-3:14b,75,55,5,0
gemma3:12b,50,44,6,0
gemma3:12b,50,23,5,100
ministral-3:14b,25,0,8,100
gemma3:12b,100,20,6,0
gemma3:12b,10,8,3,0
ministral-3:14b,75,17,8,0
gemma3:12b,75,60,8,0
ministral-3:14b,10,3,9,0
gemma3:12b,100,93,8,0
gemma3:12b,75,47,4,0
ministral-3:14b,25,5,7,100
ministral-3:14b,75,64,6,0
ministral-3:14b,100,74,2,0
qwen3:14b,75,1,3,100
ministral-3:14b,25,9,4,100
